index,PassedTime,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DiffDistance,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
12057,276.2,1619097455.10,83.33032975,0.86798917,49.00,,,-86.6352238,36.0277068,,,0,0,0,0,4154.765235,29673.56356,-29599.26356,317.9097713,West,TRUE
12058,276.3,1619097455.20,83.49020888,0.884124403,49.00,,,-86.635241,36.0277222,,,0,0,0,0,4157.072774,29675.8711,-29601.5711,318.7634441,West,TRUE
12059,276.4,1619097455.30,83.63462066,0.90184686,49.00,,,-86.6352578,36.0277377,,,0,0,0,0,4159.364708,29678.16303,-29603.86303,318.5948325,West,TRUE
12060,276.5,1619097455.40,83.79698423,0.921321538,49.00,,,-86.6352747,36.0277532,,,0,0,0,0,4161.662579,29680.4609,-29606.1609,318.2602116,West,TRUE
12061,276.6,1619097455.50,83.98743081,0.942631811,49.00,,,-86.6352918,36.0277687,,,0,0,0,0,4163.972384,29682.77071,-29608.47071,318.0942001,West,TRUE
12062,276.7,1619097455.60,84.14455434,0.965757603,49.00,,,-86.635309,36.0277842,,,0,0,0,0,4166.288186,29685.08651,-29610.78651,317.7240693,West,TRUE
12063,276.8,1619097455.70,84.29,0.990562874,49.00,,,-86.6353262,36.0277995,,,0,0,0,0,4168.587485,29687.38581,-29613.08581,318.2602283,West,TRUE
12064,276.9,1619097455.80,84.47543894,1.016784375,49.00,,,-86.6353433,36.027815,,,0,0,0,0,4170.89729,29689.69561,-29615.39561,318.4591003,West,TRUE
12065,277.0,1619097455.90,84.70529711,1.044040272,49.00,,,-86.6353605,36.0278307,,,0,0,0,0,4173.229689,29692.02801,-29617.72801,318.1122725,West,TRUE
12066,277.1,1619097456.00,84.90330461,1.071839163,49.00,,,-86.6353778,36.0278463,,,0,0,0,0,4175.559772,29694.35809,-29620.05809,317.764767,West,TRUE
12067,277.2,1619097456.10,85.15298619,1.099614533,49.41,,,-86.6353952,36.0278618,,,0,0,0,0,4177.887624,29696.68595,-29622.38595,318.2941945,West,TRUE
12068,277.3,1619097456.20,85.47234334,1.126752626,49.91,,,-86.6354125,36.0278775,,,0,0,0,0,4180.225997,29699.02432,-29624.72432,317.9668765,West,TRUE
12069,277.4,1619097456.30,85.63464221,1.152643859,50.00,,,-86.63543,36.0278932,,,0,0,0,0,4182.576373,29701.3747,-29627.0747,316.9059033,West,TRUE
12070,277.5,1619097456.40,85.91510514,1.176715737,50.00,,,-86.6354477,36.0279085,,,0,0,0,0,4184.906154,29703.70448,-29629.40448,317.8044791,West,TRUE
12071,277.6,1619097456.50,86.16188658,1.198482154,50.00,,,-86.6354653,36.0279242,,,0,0,0,0,4187.262561,29706.06088,-29631.76088,317.784761,West,TRUE
12072,277.7,1619097456.60,86.44683067,1.21756265,50.00,,,-86.6354828,36.0279398,,,0,0,0,0,4189.604689,29708.40301,-29634.10301,318.327347,West,TRUE
12073,277.8,1619097456.70,86.6661639,1.233711054,50.00,,,-86.6355003,36.0279557,,,0,0,0,0,4191.97163,29710.76995,-29636.46995,318.3108911,West,TRUE
12074,277.9,1619097456.80,86.92867887,1.246808959,50.00,,,-86.6355177,36.0279715,,,0,0,0,0,4194.324285,29713.12261,-29638.82261,318.1477673,West,TRUE
12075,278.0,1619097456.90,87.18533758,1.256866445,50.00,,,-86.6355352,36.0279873,,,0,0,0,0,4196.682931,29715.48125,-29641.18125,318.3436282,West,TRUE
12076,278.1,1619097457.00,87.38774283,1.263991538,50.00,,,-86.6355528,36.0280033,,,0,0,0,0,4199.064156,29717.86248,-29643.56248,319.0212674,West,TRUE
12077,278.2,1619097457.10,87.64896825,1.268370358,50.00,,,-86.6355702,36.0280195,,,0,0,0,0,4201.450209,29720.24853,-29645.94853,318.021929,West,TRUE
12078,278.3,1619097457.20,87.94393438,1.270226508,50.00,,,-86.635588,36.0280355,,,0,0,0,0,4203.843425,29722.64175,-29648.34175,317.8240112,West,TRUE
12079,278.4,1619097457.30,88.14461795,1.269796811,50.00,,,-86.6356057,36.0280513,,,0,0,0,0,4206.214108,29725.01243,-29650.71243,318.0575268,West,TRUE
12080,278.5,1619097457.40,88.37307253,1.267297867,50.00,,,-86.6356237,36.0280675,,,0,0,0,0,4208.635886,29727.43421,-29653.13421,318.3756069,West,TRUE
12081,278.6,1619097457.50,88.61298648,1.262912258,50.00,,,-86.6356415,36.0280837,,,0,0,0,0,4211.04568,29729.844,-29655.544,318.1993929,West,TRUE
12082,278.7,1619097457.60,88.85808251,1.256773326,50.00,,,-86.6356593,36.0280998,,,0,0,0,0,4213.447173,29732.2455,-29657.9455,318.5652378,West,TRUE
12083,278.8,1619097457.70,89.09269203,1.248967847,50.00,,,-86.6356772,36.0281162,,,0,0,0,0,4215.879577,29734.6779,-29660.3779,318.2327839,West,TRUE
12084,278.9,1619097457.80,89.36306371,1.239539478,50.00,,,-86.6356952,36.0281325,,,0,0,0,0,4218.309637,29737.10796,-29662.80796,318.0575562,West,TRUE
12085,279.0,1619097457.90,89.58465101,1.228503718,50.00,,,-86.6357132,36.0281487,,,0,0,0,0,4220.731414,29739.52974,-29665.22974,318.5796956,West,TRUE
12086,279.1,1619097458.00,89.86952581,1.215861842,50.00,,,-86.6357312,36.0281652,,,0,0,0,0,4223.178105,29741.97643,-29667.67643,317.7231778,West,TRUE
12087,279.2,1619097458.10,90.09405625,1.201617899,50.00,,,-86.6357493,36.0281813,,,0,0,0,0,4225.597662,29744.39598,-29670.09598,318.265411,West,TRUE
12088,279.3,1619097458.20,90.2845221,1.185792008,50.00,,,-86.6357675,36.0281978,,,0,0,0,0,4228.056288,29746.85461,-29672.55461,318.265417,West,TRUE
12089,279.4,1619097458.30,90.53379565,1.168429281,50.41,,,-86.6357857,36.0282143,,,0,0,0,1,4230.514914,29749.31324,-29675.01324,317.7996817,West,TRUE
12090,279.5,1619097458.40,90.74239831,1.149604313,50.91,,,-86.6358042,36.0282308,,,0,0,0,1,4232.99158,29751.7899,-29677.4899,318.4221947,West,TRUE
12091,279.6,1619097458.50,90.99324888,1.129417091,51.00,,,-86.6358223,36.0282473,,,0,0,0,1,4235.444229,29754.24255,-29679.94255,318.2972895,West,TRUE
12092,279.7,1619097458.60,91.22810468,1.107987134,51.00,,,-86.6358407,36.028264,,,0,0,0,1,4237.931422,29756.72974,-29682.42974,317.2978935,West,TRUE
12093,279.8,1619097458.70,91.4479481,1.085438791,51.00,,,-86.6358593,36.0282803,,,0,0,0,1,4240.397748,29759.19607,-29684.89607,317.1892265,West,TRUE
12094,279.9,1619097458.80,91.63392875,1.061890381,51.00,,,-86.6358782,36.0282968,,,0,0,0,1,4242.898718,29761.69704,-29687.39704,317.9894616,West,TRUE
12095,280.0,1619097458.90,91.75871848,1.037437218,51.00,,,-86.6358968,36.0283135,,,0,0,0,1,4245.397912,29764.19623,-29689.89623,317.4929877,West,TRUE
12096,280.1,1619097459.00,91.96374255,1.012144926,51.00,,,-86.6359155,36.02833,,,0,0,0,1,4247.886693,29766.68502,-29692.38502,317.5530083,West,TRUE
12097,280.2,1619097459.10,92.18443463,0.98603998,51.00,,,-86.6359345,36.0283468,,,0,0,0,1,4250.418296,29769.21662,-29694.91662,317.3826161,West,TRUE
12098,280.3,1619097459.20,92.3225566,0.959114885,51.00,,,-86.6359535,36.0283635,,,0,0,0,1,4252.941705,29771.74003,-29697.44003,317.8548247,West,TRUE
12099,280.4,1619097459.30,92.5722712,0.931331895,51.00,,,-86.6359723,36.0283803,,,0,0,0,1,4255.461203,29774.25953,-29699.95953,317.4235536,West,TRUE
12100,280.5,1619097459.40,92.72810396,0.902641339,51.00,,,-86.6359915,36.0283972,,,0,0,0,1,4258.013156,29776.81148,-29702.51148,318.0068269,West,TRUE
12101,280.6,1619097459.50,92.89,0.87299637,51.00,,,-86.6360102,36.028414,,,0,0,0,1,4260.526629,29779.32495,-29705.02495,318.2236989,West,TRUE
12102,280.7,1619097459.60,93.06868564,0.842377775,51.00,,,-86.6360292,36.0284312,,,0,0,0,1,4263.091226,29781.88955,-29707.58955,317.8905462,West,TRUE
12103,280.8,1619097459.70,93.26683877,0.810810582,51.00,,,-86.6360482,36.0284482,,,0,0,0,1,4265.639282,29784.4376,-29710.1376,318.0576708,West,TRUE
12104,280.9,1619097459.80,93.39512528,0.778384026,51.00,,,-86.6360672,36.0284653,,,0,0,0,0,4268.195598,29786.99392,-29712.69392,318.2237174,West,TRUE
12105,281.0,1619097459.90,93.64921359,0.745258996,51.00,,,-86.6360862,36.0284825,,,0,0,0,0,4270.760195,29789.55852,-29715.25852,318.6895371,West,TRUE
12106,281.1,1619097460.00,93.74310526,0.711673578,51.00,,,-86.636105,36.0284998,,,0,0,0,0,4273.321186,29792.11951,-29717.81951,317.9254767,West,TRUE
12107,281.2,1619097460.10,93.82433643,0.677935055,51.00,,,-86.6361242,36.028517,,,0,0,0,0,4275.8978,29794.69612,-29720.39612,318.2393287,West,TRUE
12108,281.3,1619097460.20,93.92910541,0.644408674,51.00,,,-86.6361433,36.0285343,,,0,0,0,0,4278.476679,29797.275,-29722.975,317.9596296,West,TRUE
12109,281.4,1619097460.30,94.07385249,0.611496268,51.00,,,-86.6361627,36.0285517,,,0,0,0,0,4281.081852,29799.88017,-29725.58017,318.2393412,West,TRUE
12110,281.5,1619097460.40,94.16271785,0.579614148,51.00,,,-86.6361818,36.028569,,,0,0,0,0,4283.660731,29802.45905,-29728.15905,317.4833217,West,TRUE
12111,281.6,1619097460.50,94.27251506,0.549167139,51.00,,,-86.6362013,36.0285862,,,0,0,0,0,4286.255499,29805.05382,-29730.75382,318.5798541,West,TRUE
12112,281.7,1619097460.60,94.37495914,0.520525848,51.00,,,-86.6362205,36.0286038,,,0,0,0,0,4288.865296,29807.66362,-29733.36362,317.1919804,West,TRUE
12113,281.8,1619097460.70,94.40454938,0.494006275,51.41,,,-86.6362402,36.028621,,,0,0,0,0,4291.472251,29810.27057,-29735.97057,318.5663339,West,TRUE
12114,281.9,1619097460.80,94.51171941,0.469855214,51.91,,,-86.6362593,36.0286385,,,0,0,0,0,4294.067761,29812.86608,-29738.56608,317.9764583,West,TRUE
12115,282.0,1619097460.90,94.64805593,0.448241729,52.00,,,-86.6362788,36.028656,,,0,0,0,0,4296.687212,29815.48553,-29741.18553,317.9764646,West,TRUE
12116,282.1,1619097461.00,94.73364433,0.429254139,52.00,,,-86.6362983,36.0286735,,,0,0,0,0,4299.306663,29818.10499,-29743.80499,318.4463357,West,TRUE
12117,282.2,1619097461.10,94.79590528,0.41290383,52.00,,,-86.6363177,36.0286912,,,0,0,0,0,4301.936703,29820.73503,-29746.43503,317.9764774,West,TRUE
12118,282.3,1619097461.20,94.85804807,0.399131911,52.00,,,-86.6363372,36.0287087,,,0,0,0,0,4304.556154,29823.35448,-29749.05448,317.830699,West,TRUE
12119,282.4,1619097461.30,94.94708012,0.387821494,52.00,,,-86.6363568,36.0287262,,,0,0,0,0,4307.181633,29825.97995,-29751.67995,317.6855896,West,TRUE
12120,282.5,1619097461.40,95.08990514,0.378809291,52.00,,,-86.6363765,36.0287437,,,0,0,0,0,4309.813156,29828.61148,-29754.31148,317.8480713,West,TRUE
12121,282.6,1619097461.50,95.1338969,0.371901028,52.00,,,-86.6363962,36.0287613,,,0,0,0,0,4312.452913,29831.25124,-29756.95124,317.8652505,West,TRUE
12122,282.7,1619097461.60,95.16676185,0.366883092,52.00,,,-86.636416,36.028779,,,0,0,0,0,4315.106948,29833.90527,-29759.60527,318.4603782,West,TRUE
12123,282.8,1619097461.70,95.23568098,0.363536457,52.00,,,-86.6364355,36.0287968,,,0,0,0,0,4317.751273,29836.5496,-29762.2496,318.0095543,West,TRUE
12124,282.9,1619097461.80,95.34561025,0.361644868,52.00,,,-86.6364552,36.0288145,,,0,0,0,0,4320.399283,29839.19761,-29764.89761,317.8652697,West,TRUE
12125,283.0,1619097461.90,95.40143648,0.361004362,52.40,,,-86.636475,36.0288322,,,0,0,0,0,4323.053317,29841.85164,-29767.55164,318.170026,West,TRUE
12126,283.1,1619097462.00,95.53730361,0.361426406,52.90,,,-86.6364947,36.02885,,,0,0,0,0,4325.709602,29844.50792,-29770.20792,318.3148906,West,TRUE
12127,283.2,1619097462.10,95.611938,0.362742183,53.00,,,-86.6365143,36.0288678,,,0,0,0,0,4328.359897,29847.15822,-29772.85822,318.0419135,West,TRUE
12128,283.3,1619097462.20,95.69501317,0.364801187,53.00,,,-86.6365342,36.0288857,,,0,0,0,1,4331.036468,29849.83479,-29775.53479,318.3149035,West,TRUE
12129,283.4,1619097462.30,95.77342629,0.367471502,53.00,,,-86.6365538,36.0289035,,,0,0,0,1,4333.686763,29852.48509,-29778.18509,318.4879829,West,TRUE
12130,283.5,1619097462.40,95.85375293,0.370636094,53.00,,,-86.6365735,36.0289215,,,0,0,0,1,4336.359658,29855.15798,-29780.85798,318.1700583,West,TRUE
12131,283.6,1619097462.50,95.98312516,0.374191513,53.00,,,-86.6365932,36.0289393,,,0,0,0,1,4339.015941,29857.81426,-29783.51426,318.3439731,West,TRUE
12132,283.7,1619097462.60,95.97154974,0.378044586,53.00,,,-86.636613,36.0289573,,,0,0,0,1,4341.694805,29860.49313,-29786.19313,318.3295323,West,TRUE
12133,283.8,1619097462.70,96.06588863,0.382111501,53.00,,,-86.6366327,36.0289752,,,0,0,0,1,4344.359383,29863.15771,-29788.85771,317.597146,West,TRUE
12134,283.9,1619097462.80,96.13844649,0.386316366,53.00,,,-86.6366528,36.028993,,,0,0,0,0,4347.039789,29865.83811,-29791.53811,317.8823234,West,TRUE
12135,284.0,1619097462.90,96.28304591,0.390590635,53.00,,,-86.6366727,36.0290108,,,0,0,0,0,4349.708099,29868.50642,-29794.20642,317.899138,West,TRUE
12136,284.1,1619097463.00,96.37487929,0.394872979,53.00,,,-86.6366927,36.0290287,,,0,0,0,0,4352.390689,29871.18901,-29796.88901,317.7394284,West,TRUE
12137,284.2,1619097463.10,96.45416473,0.39910716,53.00,,,-86.6367127,36.0290465,,,0,0,0,0,4355.065038,29873.86336,-29799.56336,318.3440118,West,TRUE
12138,284.3,1619097463.20,96.57499795,0.403241669,53.00,,,-86.6367325,36.0290645,,,0,0,0,0,4357.7439,29876.54222,-29802.24222,317.7743148,West,TRUE
12139,284.4,1619097463.30,96.64438887,0.407224248,53.41,,,-86.6367527,36.0290825,,,0,0,0,0,4360.446803,29879.24513,-29804.94513,318.3440248,West,TRUE
12140,284.5,1619097463.40,96.76756202,0.411000998,53.91,,,-86.6367725,36.0291005,,,0,0,0,0,4363.125664,29881.92399,-29807.62399,317.7743279,West,TRUE
12141,284.6,1619097463.50,96.84914939,0.414508049,54.00,,,-86.6367927,36.0291185,,,0,0,0,0,4365.828566,29884.62689,-29810.32689,318.3440378,West,TRUE
12142,284.7,1619097463.60,96.95826933,0.417672386,54.00,,,-86.6368125,36.0291365,,,0,0,0,0,4368.507427,29887.30575,-29813.00575,317.7743409,West,TRUE
12143,284.8,1619097463.70,97.07437583,0.420403902,54.00,,,-86.6368327,36.0291545,,,0,0,0,0,4371.210329,29890.00865,-29815.70865,317.9158201,West,TRUE
12144,284.9,1619097463.80,97.17371362,0.422601629,54.00,,,-86.6368528,36.0291725,,,0,0,0,0,4373.907196,29892.70552,-29818.40552,318.3724944,West,TRUE
12145,285.0,1619097463.90,97.22191659,0.424150069,54.00,,,-86.6368728,36.0291907,,,0,0,0,0,4376.614626,29895.41295,-29821.11295,317.7743606,West,TRUE
12146,285.1,1619097464.00,97.28382049,0.424933032,54.00,,,-86.636893,36.0292087,,,0,0,0,0,4379.317527,29898.11585,-29823.81585,317.6335255,West,TRUE
12147,285.2,1619097464.10,97.4184157,0.424835702,54.00,,,-86.6369133,36.0292267,,,0,0,0,0,4382.026479,29900.8248,-29826.5248,317.9323012,West,TRUE
12148,285.3,1619097464.20,97.60994393,0.42376427,54.00,,,-86.6369335,36.0292448,,,0,0,0,0,4384.737624,29903.53595,-29829.23595,318.0892768,West,TRUE
12149,285.4,1619097464.30,97.62,0.421651178,54.00,,,-86.6369537,36.029263,,,0,0,0,0,4387.457033,29906.25536,-29831.95536,318.0579658,West,TRUE
12150,285.5,1619097464.40,97.69791107,0.418474707,54.00,,,-86.6369737,36.029281,,,0,0,0,0,4390.147879,29908.9462,-29834.6462,318.1047032,West,TRUE
12151,285.6,1619097464.50,97.77327874,0.414261996,54.00,,,-86.636994,36.0292993,,,0,0,0,0,4392.88157,29911.67989,-29837.37989,318.0892965,West,TRUE
12152,285.7,1619097464.60,97.93730562,0.409101465,54.00,,,-86.6370142,36.0293175,,,0,0,0,0,4395.600978,29914.3993,-29840.0993,318.2306123,West,TRUE
12153,285.8,1619097464.70,98.05454063,0.40313857,54.00,,,-86.6370343,36.0293357,,,0,0,0,0,4398.314388,29917.11271,-29842.81271,317.9647361,West,TRUE
12154,285.9,1619097464.80,98.09919758,0.39657636,54.00,,,-86.6370547,36.029354,,,0,0,0,0,4401.054091,29919.85241,-29845.55241,317.9486299,West,TRUE
12155,286.0,1619097464.90,98.17481574,0.389662291,54.00,,,-86.637075,36.0293722,,,0,0,0,0,4403.779514,29922.57784,-29848.27784,318.2453393,West,TRUE
12156,286.1,1619097465.00,98.30977355,0.382676962,54.00,,,-86.6370952,36.0293905,,,0,0,0,0,4406.507206,29925.30553,-29851.00553,317.9486431,West,TRUE
12157,286.2,1619097465.10,98.37614961,0.375914662,54.00,,,-86.6371155,36.0294087,,,0,0,0,0,4409.232628,29928.03095,-29853.73095,318.4141277,West,TRUE
12158,286.3,1619097465.20,98.45416418,0.369664882,54.00,,,-86.6371358,36.0294272,,,0,0,0,0,4411.982911,29930.78123,-29856.48123,317.6514667,West,TRUE
12159,286.4,1619097465.30,98.48562398,0.364192209,54.00,,,-86.6371562,36.0294453,,,0,0,0,0,4414.706136,29933.50446,-29859.20446,317.9807215,West,TRUE
12160,286.5,1619097465.40,98.61558774,0.359717513,54.00,,,-86.6371767,36.0294637,,,0,0,0,0,4417.460117,29936.25844,-29861.95844,318.1047692,West,TRUE
12161,286.6,1619097465.50,98.73612296,0.356403108,54.00,,,-86.637197,36.029482,,,0,0,0,0,4420.193805,29938.99213,-29864.69213,318.4141542,West,TRUE
12162,286.7,1619097465.60,98.77619542,0.354339959,54.00,,,-86.6372173,36.0295005,,,0,0,0,0,4422.944086,29941.74241,-29867.44241,317.5485094,West,TRUE
12163,286.8,1619097465.70,98.85282264,0.353541938,54.00,,,-86.637238,36.0295188,,,0,0,0,0,4425.701923,29944.50025,-29870.20025,318.2599464,West,TRUE
12164,286.9,1619097465.80,99.02702706,0.353942849,54.00,,,-86.6372583,36.0295372,,,0,0,0,0,4428.443897,29947.24222,-29872.94222,317.8254361,West,TRUE
12165,287.0,1619097465.90,99.02282911,0.355400342,54.00,,,-86.6372788,36.0295555,,,0,0,0,0,4431.189626,29949.98795,-29875.68795,318.1351509,West,TRUE
12166,287.1,1619097466.00,99.07382983,0.357703395,54.00,,,-86.6372993,36.029574,,,0,0,0,0,4433.951877,29952.7502,-29878.4502,318.1351576,West,TRUE
12167,287.2,1619097466.10,99.18013409,0.360583606,54.00,,,-86.6373198,36.0295925,,,0,0,0,0,4436.714127,29955.51245,-29881.21245,318.1351643,West,TRUE
12168,287.3,1619097466.20,99.28335388,0.363731227,54.00,,,-86.6373403,36.029611,,,0,0,0,0,4439.476377,29958.2747,-29883.9747,317.8254628,West,TRUE
12169,287.4,1619097466.30,99.35,0.366810063,54.00,,,-86.6373608,36.0296293,,,0,0,0,0,4442.222105,29961.02043,-29886.72043,317.8585621,West,TRUE
12170,287.5,1619097466.40,99.44,0.369478956,54.00,,,-86.6373815,36.0296478,,,0,0,0,0,4444.99639,29963.79471,-29889.49471,318.4412006,West,TRUE
12171,287.6,1619097466.50,99.53552372,0.371406488,54.00,,,-86.637402,36.0296665,,,0,0,0,0,4447.77524,29966.57356,-29892.27356,318.135191,West,TRUE
12172,287.7,1619097466.60,99.64045676,0.372294628,54.00,,,-86.6374225,36.029685,,,0,0,0,0,4450.537489,29969.33581,-29895.03581,317.7211742,West,TRUE
12173,287.8,1619097466.70,99.70164738,0.371890131,54.00,,,-86.6374433,36.0297035,,,0,0,0,0,4453.317814,29972.11614,-29897.81614,318.1352044,West,TRUE
12174,287.9,1619097466.80,99.7902907,0.370007066,54.00,,,-86.6374638,36.029722,,,0,0,0,0,4456.080062,29974.87838,-29900.57838,318.4412275,West,TRUE
12175,288.0,1619097466.90,99.91207416,0.36653215,54.00,,,-86.6374843,36.0297407,,,0,0,0,0,4458.858912,29977.65723,-29903.35723,318.0122287,West,TRUE
12176,288.1,1619097467.00,100.0190506,0.361442412,54.00,,,-86.637505,36.0297593,,,0,0,0,0,4461.64145,29980.43977,-29906.13977,318.1649518,West,TRUE
12177,288.2,1619097467.10,100.1429596,0.354801482,54.00,,,-86.6375257,36.029778,,,0,0,0,0,4464.432262,29983.23058,-29908.93058,318.3028064,West,TRUE
12178,288.3,1619097467.20,100.1295509,0.346768222,54.00,,,-86.6375463,36.0297967,,,0,0,0,0,4467.217084,29986.01541,-29911.71541,317.7381737,West,TRUE
12179,288.4,1619097467.30,100.2182916,0.337581249,54.00,,,-86.6375672,36.0298153,,,0,0,0,0,4470.011684,29988.81001,-29914.51001,318.3028199,West,TRUE
12180,288.5,1619097467.40,100.3386848,0.327555547,54.00,,,-86.6375878,36.029834,,,0,0,0,0,4472.796506,29991.59483,-29917.29483,318.1649788,West,TRUE
12181,288.6,1619097467.50,100.46,0.317054881,54.00,,,-86.6376085,36.0298527,,,0,0,0,0,4475.587317,29994.38564,-29920.08564,317.8749352,West,TRUE
12182,288.7,1619097467.60,100.5,0.306477291,54.00,,,-86.6376293,36.0298713,,,0,0,0,0,4478.375877,29997.1742,-29922.8742,318.1649923,West,TRUE
12183,288.8,1619097467.70,100.6178402,0.296219793,54.00,,,-86.63765,36.02989,,,0,0,0,0,4481.166687,29999.96501,-29925.66501,318.1796356,West,TRUE
12184,288.9,1619097467.80,100.7200081,0.286659108,54.00,,,-86.6376708,36.0299088,,,0,0,0,0,4483.97178,30002.7701,-29928.4701,317.8910816,West,TRUE
12185,289.0,1619097467.90,100.6998259,0.278117833,54.00,,,-86.6376917,36.0299275,,,0,0,0,0,4486.774618,30005.57294,-29931.27294,318.4545879,West,TRUE
12186,289.1,1619097468.00,100.7086733,0.270850342,54.00,,,-86.6377123,36.0299463,,,0,0,0,0,4489.56775,30008.36607,-29934.06607,318.0582134,West,TRUE
12187,289.2,1619097468.10,100.7967884,0.265020768,54.00,,,-86.6377333,36.0299652,,,0,0,0,0,4492.393128,30011.19145,-29936.89145,317.7382347,West,TRUE
12188,289.3,1619097468.20,100.8126822,0.260702524,54.00,,,-86.6377542,36.0299838,,,0,0,0,0,4495.187725,30013.98605,-29939.68605,318.0582269,West,TRUE
12189,289.4,1619097468.30,100.8627923,0.257874044,54.00,,,-86.6377752,36.0300027,,,0,0,0,0,4498.013102,30016.81142,-29942.51142,318.480784,West,TRUE
12190,289.5,1619097468.40,100.9940749,0.25643378,54.00,,,-86.637796,36.0300217,,,0,0,0,0,4500.834805,30019.63313,-29945.33313,318.3168589,West,TRUE
12191,289.6,1619097468.50,101.092483,0.25621174,54.00,,,-86.6378167,36.0300405,,,0,0,0,0,4503.633908,30022.43223,-29948.13223,318.7553853,West,TRUE
12192,289.7,1619097468.60,101.0999873,0.256993959,54.00,,,-86.6378373,36.0300595,,,0,0,0,0,4506.443722,30025.24204,-29950.94204,318.0431064,West,TRUE
12193,289.8,1619097468.70,101.1655633,0.25854129,54.00,,,-86.6378582,36.0300783,,,0,0,0,0,4509.254816,30028.05314,-29953.75314,318.2085341,West,TRUE
12194,289.9,1619097468.80,101.2356122,0.260613131,54.00,,,-86.6378792,36.0300973,,,0,0,0,0,4512.088472,30030.88679,-29956.58679,318.3307088,West,TRUE
12195,290.0,1619097468.90,101.3050591,0.262983549,54.00,,,-86.6379,36.0301162,,,0,0,0,0,4514.901858,30033.70018,-29959.40018,317.9385642,West,TRUE
12196,290.1,1619097469.00,101.3190368,0.265455682,54.00,,,-86.6379212,36.0301352,,,0,0,0,0,4517.747531,30036.54585,-29962.24585,317.6021456,West,TRUE
12197,290.2,1619097469.10,101.4120556,0.267869209,54.00,,,-86.6379422,36.0301538,,,0,0,0,0,4520.548181,30039.3465,-29965.0465,318.2085614,West,TRUE
12198,290.3,1619097469.20,101.5558813,0.27010241,54.00,,,-86.6379632,36.0301728,,,0,0,0,0,4523.381836,30042.18016,-29967.88016,317.9229416,West,TRUE
12199,290.4,1619097469.30,101.5654086,0.272070874,54.00,,,-86.6379843,36.0301917,,,0,0,0,0,4526.213228,30045.01155,-29970.71155,318.2085751,West,TRUE
12200,290.5,1619097469.40,101.5844163,0.273719727,54.00,,,-86.6380053,36.0302107,,,0,0,0,0,4529.046882,30047.8452,-29973.5452,317.9385984,West,TRUE
12201,290.6,1619097469.50,101.7137875,0.275017614,54.00,,,-86.6380265,36.0302297,,,0,0,0,0,4531.892553,30050.69087,-29976.39087,317.6368858,West,TRUE
12202,290.7,1619097469.60,101.79304,0.275944289,54.00,,,-86.6380477,36.0302485,,,0,0,0,0,4534.721752,30053.52007,-29979.22007,317.7717406,West,TRUE
12203,290.8,1619097469.70,101.8203167,0.276484883,54.00,,,-86.6380688,36.0302673,,,0,0,0,0,4537.544899,30056.34322,-29982.04322,317.5203556,West,TRUE
12204,290.9,1619097469.80,101.8883628,0.276617844,54.00,,,-86.6380902,36.0302862,,,0,0,0,0,4540.394438,30059.19276,-29984.89276,318.2086093,West,TRUE
12205,291.0,1619097469.90,101.9844662,0.276313327,54.00,,,-86.6381112,36.0303052,,,0,0,0,0,4543.22809,30062.02641,-29987.72641,317.8044956,West,TRUE
12206,291.1,1619097470.00,102.0178935,0.275524972,54.00,,,-86.6381325,36.0303242,,,0,0,0,0,4546.079792,30064.87811,-29990.57811,317.9386395,West,TRUE
12207,291.2,1619097470.10,102.022387,0.274194586,54.00,,,-86.6381537,36.0303432,,,0,0,0,0,4548.925461,30067.72378,-29993.42378,317.8045094,West,TRUE
12208,291.3,1619097470.20,102.2392431,0.272249611,54.00,,,-86.638175,36.0303622,,,0,0,0,0,4551.777162,30070.57548,-29996.27548,317.6369337,West,TRUE
12209,291.4,1619097470.30,102.2494261,0.269614607,54.00,,,-86.6381962,36.030381,,,0,0,0,0,4554.606358,30073.40468,-29999.10468,318.1029093,West,TRUE
12210,291.5,1619097470.40,102.2742733,0.26621436,54.00,,,-86.6382175,36.0304002,,,0,0,0,0,4557.474573,30076.2729,-30001.9729,317.80453,West,TRUE
12211,291.6,1619097470.50,102.3708099,0.261990459,54.00,,,-86.6382388,36.0304192,,,0,0,0,0,4560.326273,30079.1246,-30004.8246,317.6709669,West,TRUE
12212,291.7,1619097470.60,102.4352292,0.256907244,54.00,,,-86.6382602,36.0304382,,,0,0,0,0,4563.184021,30081.98234,-30007.68234,317.5379686,West,TRUE
12213,291.8,1619097470.70,102.4330157,0.250968944,54.00,,,-86.6382817,36.0304572,,,0,0,0,0,4566.04783,30084.84615,-30010.54615,318.0733937,West,TRUE
12214,291.9,1619097470.80,102.471121,0.24422287,54.00,,,-86.6383028,36.0304762,,,0,0,0,0,4568.887481,30087.6858,-30013.3858,317.5379823,West,TRUE
12215,292.0,1619097470.90,102.6634883,0.23677069,54.00,,,-86.6383243,36.0304952,,,0,0,0,0,4571.75129,30090.54961,-30016.24961,317.820687,West,TRUE
12216,292.1,1619097471.00,102.6678498,0.228762757,54.00,,,-86.6383457,36.0305143,,,0,0,0,0,4574.617267,30093.41559,-30019.11559,317.5379962,West,TRUE
